Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
34,02-07-2010,"9,19,229",0,74,2.7,126.14,9.82
34,09-07-2010,"9,11,211",0,75,2.6,126.15,9.82
34,16-07-2010,"9,30,270",0,79,2.6,126.15,9.82
34,23-07-2010,"9,02,051",0,80,2.6,126.13,9.82
34,30-07-2010,"8,75,977",0,72,2.7,126.11,9.82
34,06-08-2010,"9,87,435",0,74,2.6,126.09,9.82
34,13-08-2010,"9,51,209",0,77,2.7,126.06,9.82
34,20-08-2010,"9,85,153",0,76,2.7,126.08,9.82
34,27-08-2010,"8,55,421",0,73,2.6,126.09,9.82
34,03-09-2010,"9,64,357",0,73,2.6,126.1,9.82
34,10-09-2010,"9,32,241",1,73,2.6,126.11,9.82
34,17-09-2010,"8,85,445",0,71,2.6,126.15,9.82
34,24-09-2010,"8,67,539",0,70,2.6,126.19,9.82
34,01-10-2010,"8,65,709",0,70,2.6,126.23,10.21
34,08-10-2010,"9,31,711",0,65,2.6,126.28,10.21
34,15-10-2010,"8,88,704",0,60,2.7,126.33,10.21
34,22-10-2010,"9,36,294",0,58,2.7,126.38,10.21
34,29-10-2010,"9,26,294",0,51,2.7,126.44,10.21
34,05-11-2010,"9,72,292",0,52,2.7,126.49,10.21
34,12-11-2010,"9,79,731",0,47,2.7,126.55,10.21
34,19-11-2010,"9,55,766",0,41,2.8,126.61,10.21
34,26-11-2010,"13,09,477",1,41,2.8,126.67,10.21
34,03-12-2010,"10,01,512",0,35,2.7,126.73,10.21
34,10-12-2010,"10,86,661",0,42,2.9,126.79,10.21
34,17-12-2010,"12,27,148",0,43,2.9,126.88,10.21
34,24-12-2010,"16,20,748",0,43,2.9,126.98,10.21
34,31-12-2010,"9,02,110",1,34,3,127.09,10.21
34,07-01-2011,"9,00,647",0,25,3,127.19,10.4
34,14-01-2011,"8,98,610",0,31,3,127.3,10.4
34,21-01-2011,"8,91,025",0,40,3,127.44,10.4
34,28-01-2011,"8,36,718",0,35,3,127.58,10.4
34,04-02-2011,"9,71,933",0,24,3,127.72,10.4
34,11-02-2011,"10,15,655",1,29,3,127.86,10.4
34,18-02-2011,"10,62,629",0,45,3.1,128,10.4
34,25-02-2011,"9,53,331",0,45,3.1,128.13,10.4
34,04-03-2011,"9,63,911",0,46,3.3,128.26,10.4
34,11-03-2011,"9,43,952",0,46,3.5,128.4,10.4
34,18-03-2011,"10,14,219",0,56,3.5,128.51,10.4
34,25-03-2011,"9,22,898",0,53,3.5,128.62,10.4
34,01-04-2011,"8,84,234",0,55,3.5,128.72,10.58
34,08-04-2011,"9,75,480",0,59,3.6,128.82,10.58
34,15-04-2011,"9,41,829",0,53,3.7,128.91,10.58
34,22-04-2011,"10,51,518",0,64,3.8,128.96,10.58
34,29-04-2011,"8,95,973",0,58,3.8,129,10.58
34,06-05-2011,"9,65,854",0,54,3.9,129.04,10.58
34,13-05-2011,"9,66,233",0,63,3.9,129.09,10.58
34,20-05-2011,"9,45,019",0,61,3.9,129.08,10.58
34,27-05-2011,"9,41,312",0,66,3.8,129.06,10.58
34,03-06-2011,"9,47,229",0,75,3.7,129.05,10.58
34,10-06-2011,"9,43,913",0,75,3.6,129.04,10.58
34,17-06-2011,"9,68,258",0,77,3.6,129.04,10.58
34,24-06-2011,"9,23,795",0,77,3.6,129.07,10.58
34,01-07-2011,"9,11,106",0,82,3.5,129.09,10.64
34,08-07-2011,"9,26,935",0,81,3.5,129.11,10.64
34,15-07-2011,"9,03,883",0,78,3.6,129.13,10.64
34,22-07-2011,"9,13,237",0,81,3.6,129.15,10.64
34,29-07-2011,"8,51,462",0,78,3.7,129.17,10.64
34,05-08-2011,"9,42,236",0,77,3.7,129.18,10.64
34,12-08-2011,"9,56,251",0,80,3.6,129.2,10.64
34,19-08-2011,"9,60,419",0,77,3.6,129.24,10.64
34,26-08-2011,"8,71,405",0,77,3.5,129.28,10.64
34,02-09-2011,"9,26,456",0,78,3.5,129.33,10.64
34,09-09-2011,"9,30,506",1,70,3.6,129.37,10.64
34,16-09-2011,"9,27,250",0,65,3.5,129.43,10.64
34,23-09-2011,"9,02,853",0,66,3.5,129.52,10.64
34,30-09-2011,"8,71,848",0,69,3.4,129.61,10.64
34,07-10-2011,"9,54,069",0,60,3.3,129.69,10.15
34,14-10-2011,"9,11,789",0,55,3.3,129.77,10.15
34,21-10-2011,"9,53,693",0,59,3.4,129.78,10.15
34,28-10-2011,"9,58,064",0,55,3.4,129.79,10.15
34,04-11-2011,"9,92,622",0,48,3.3,129.81,10.15
34,11-11-2011,"9,91,570",0,41,3.3,129.82,10.15
34,18-11-2011,"9,47,552",0,46,3.3,129.83,10.15
34,25-11-2011,"13,45,596",1,46,3.2,129.84,10.15
34,02-12-2011,"9,88,742",0,40,3.2,129.85,10.15
34,09-12-2011,"10,84,244",0,25,3.2,129.86,10.15
34,16-12-2011,"11,51,053",0,32,3.1,129.9,10.15
34,23-12-2011,"15,93,656",0,32,3.1,129.98,10.15
34,30-12-2011,"9,65,512",1,29,3.1,130.07,10.15
34,06-01-2012,"9,53,845",0,36,3.2,130.16,9.65
34,13-01-2012,"9,13,755",0,34,3.3,130.24,9.65
34,20-01-2012,"9,10,899",0,39,3.3,130.28,9.65
34,27-01-2012,"8,72,450",0,40,3.3,130.31,9.65
34,03-02-2012,"9,39,367",0,39,3.4,130.35,9.65
34,10-02-2012,"10,47,658",1,37,3.4,130.38,9.65
34,17-02-2012,"11,23,447",0,37,3.5,130.45,9.65
34,24-02-2012,"9,50,154",0,40,3.5,130.55,9.65
34,02-03-2012,"9,90,264",0,43,3.6,130.65,9.65
34,09-03-2012,"9,76,393",0,43,3.7,130.74,9.65
34,16-03-2012,"9,99,298",0,48,3.7,130.83,9.65
34,23-03-2012,"9,45,143",0,48,3.8,130.9,9.65
34,30-03-2012,"9,38,862",0,59,3.8,130.97,9.65
34,06-04-2012,"10,91,020",0,54,3.9,131.04,9.58
34,13-04-2012,"9,87,354",0,59,3.9,131.11,9.58
34,20-04-2012,"9,77,629",0,55,3.9,131.12,9.58
34,27-04-2012,"9,40,300",0,66,3.8,131.13,9.58
34,04-05-2012,"9,91,104",0,65,3.7,131.14,9.58
34,11-05-2012,"9,49,626",0,62,3.7,131.15,9.58
34,18-05-2012,"9,98,673",0,65,3.6,131.1,9.58
34,25-05-2012,"10,15,738",0,72,3.6,131.03,9.58
34,01-06-2012,"9,77,062",0,70,3.5,130.96,9.58
34,08-06-2012,"9,99,511",0,75,3.4,130.89,9.58
34,15-06-2012,"9,82,346",0,76,3.4,130.83,9.58
34,22-06-2012,"10,00,285",0,79,3.3,130.79,9.58
34,29-06-2012,"9,42,971",0,82,3.3,130.76,9.58
34,06-07-2012,"10,07,868",0,78,3.2,130.72,9.29
34,13-07-2012,"9,54,678",0,74,3.2,130.68,9.29
34,20-07-2012,"9,50,930",0,78,3.3,130.7,9.29
34,27-07-2012,"9,17,884",0,77,3.4,130.72,9.29
34,03-08-2012,"9,73,250",0,79,3.4,130.74,9.29
34,10-08-2012,"10,04,524",0,78,3.5,130.76,9.29
34,17-08-2012,"10,13,821",0,78,3.6,130.79,9.29
34,24-08-2012,"9,26,250",0,72,3.6,130.84,9.29
34,31-08-2012,"9,33,488",0,76,3.6,130.89,9.29
34,07-09-2012,"9,76,416",1,78,3.7,130.93,9.29
34,14-09-2012,"9,55,212",0,64,3.7,130.98,9.29
34,21-09-2012,"9,43,048",0,66,3.7,131.01,9.29
34,28-09-2012,"9,28,629",0,67,3.7,131.04,9.29
34,05-10-2012,"9,68,897",0,65,3.6,131.08,8.84
34,12-10-2012,"9,48,613",0,60,3.6,131.11,8.84
34,19-10-2012,"9,63,516",0,58,3.6,131.15,8.84
34,26-10-2012,"9,56,988",0,58,3.5,131.19,8.84
35,05-02-2010,"12,30,614",0,27,2.8,135.35,9.26
35,12-02-2010,"11,68,815",1,30,2.8,135.41,9.26
35,19-02-2010,"12,70,659",0,32,2.7,135.47,9.26
35,26-02-2010,"10,20,652",0,36,2.8,135.52,9.26
35,05-03-2010,"11,62,610",0,38,2.8,135.57,9.26
35,12-03-2010,"11,50,344",0,46,2.8,135.63,9.26
35,19-03-2010,"11,17,536",0,49,2.8,135.67,9.26
35,26-03-2010,"10,78,900",0,52,2.9,135.71,9.26
35,02-04-2010,"11,89,556",0,47,2.9,135.75,9.05
35,09-04-2010,"11,98,015",0,63,2.9,135.79,9.05
35,16-04-2010,"10,84,488",0,55,2.9,135.83,9.05
35,23-04-2010,"11,10,827",0,54,2.9,135.87,9.05
35,30-04-2010,"10,96,931",0,54,2.9,135.92,9.05
35,07-05-2010,"11,82,100",0,69,3,135.96,9.05
35,14-05-2010,"11,04,278",0,54,3,136.01,9.05
35,21-05-2010,"10,78,182",0,63,3,136.08,9.05
35,28-05-2010,"12,23,777",0,68,2.9,136.15,9.05
35,04-06-2010,"12,82,379",0,74,2.8,136.22,9.05
35,11-06-2010,"11,60,413",0,69,2.8,136.29,9.05
35,18-06-2010,"11,98,026",0,70,2.8,136.32,9.05
35,25-06-2010,"12,30,246",0,78,2.8,136.35,9.05
35,02-07-2010,"12,45,827",0,76,2.8,136.37,8.86
35,09-07-2010,"12,68,767",0,83,2.8,136.4,8.86
35,16-07-2010,"11,24,415",0,78,2.8,136.42,8.86
35,23-07-2010,"11,21,756",0,82,2.8,136.44,8.86
35,30-07-2010,"11,39,132",0,80,2.8,136.46,8.86
35,06-08-2010,"11,80,183",0,77,2.8,136.47,8.86
35,13-08-2010,"10,90,588",0,77,2.8,136.49,8.86
35,20-08-2010,"10,33,720",0,75,2.8,136.52,8.86
35,27-08-2010,"9,17,693",0,70,2.8,136.56,8.86
35,03-09-2010,"9,48,661",0,79,2.7,136.59,8.86
35,10-09-2010,"9,61,686",1,70,2.7,136.62,8.86
35,17-09-2010,"8,31,444",0,65,2.7,136.63,8.86
35,24-09-2010,"7,58,070",0,67,2.7,136.63,8.86
35,01-10-2010,"7,71,065",0,70,2.7,136.63,8.76
35,08-10-2010,"8,74,615",0,58,2.8,136.63,8.76
35,15-10-2010,"7,98,377",0,58,2.9,136.64,8.76
35,22-10-2010,"8,27,706",0,53,2.9,136.69,8.76
35,29-10-2010,"8,57,797",0,61,2.9,136.74,8.76
35,05-11-2010,"8,43,755",0,46,2.9,136.79,8.76
35,12-11-2010,"8,70,915",0,46,2.9,136.83,8.76
35,19-11-2010,"8,46,850",0,51,3,136.77,8.76
35,26-11-2010,"17,81,867",1,47,3,136.69,8.76
35,03-12-2010,"9,82,599",0,42,3,136.61,8.76
35,10-12-2010,"11,08,580",0,31,3.1,136.53,8.76
35,17-12-2010,"13,14,987",0,32,3.1,136.53,8.76
35,24-12-2010,"17,79,237",0,31,3.1,136.6,8.76
35,31-12-2010,"5,76,332",1,30,3.2,136.67,8.76
35,07-01-2011,"6,49,290",0,34,3.2,136.73,8.55
35,14-01-2011,"6,87,671",0,26,3.2,136.8,8.55
35,21-01-2011,"6,59,902",0,30,3.2,136.89,8.55
35,28-01-2011,"6,33,290",0,24,3.2,136.97,8.55
35,04-02-2011,"7,47,577",0,29,3.2,137.05,8.55
35,11-02-2011,"8,59,258",1,30,3.2,137.14,8.55
35,18-02-2011,"8,65,306",0,39,3.2,137.25,8.55
35,25-02-2011,"8,41,129",0,33,3.3,137.38,8.55
35,04-03-2011,"8,50,449",0,37,3.4,137.5,8.55
35,11-03-2011,"8,30,601",0,44,3.6,137.63,8.55
35,18-03-2011,"8,00,663",0,47,3.6,137.74,8.55
35,25-03-2011,"7,62,184",0,40,3.6,137.85,8.55
35,01-04-2011,"7,62,621",0,37,3.6,137.96,8.51
35,08-04-2011,"8,13,352",0,47,3.7,138.06,8.51
35,15-04-2011,"7,95,157",0,52,3.8,138.16,8.51
35,22-04-2011,"8,41,778",0,50,3.9,138.25,8.51
35,29-04-2011,"8,11,824",0,62,4,138.33,8.51
35,06-05-2011,"8,35,181",0,56,4,138.41,8.51
35,13-05-2011,"8,26,156",0,60,4.1,138.5,8.51
35,20-05-2011,"7,76,839",0,60,4.1,138.59,8.51
35,27-05-2011,"8,50,709",0,66,4,138.68,8.51
35,03-06-2011,"9,55,467",0,74,3.9,138.77,8.51
35,10-06-2011,"8,55,130",0,73,3.9,138.86,8.51
35,17-06-2011,"8,28,595",0,67,3.8,139,8.51
35,24-06-2011,"8,49,398",0,72,3.8,139.18,8.51
35,01-07-2011,"8,74,454",0,74,3.7,139.36,8.68
35,08-07-2011,"8,27,718",0,77,3.7,139.54,8.68
35,15-07-2011,"8,13,846",0,78,3.8,139.7,8.68
35,22-07-2011,"8,20,188",0,82,3.8,139.8,8.68
35,29-07-2011,"7,70,820",0,79,3.8,139.89,8.68
35,05-08-2011,"8,26,821",0,78,3.8,139.99,8.68
35,12-08-2011,"8,19,912",0,77,3.8,140.09,8.68
35,19-08-2011,"8,20,288",0,73,3.7,140.13,8.68
35,26-08-2011,"8,97,037",0,73,3.7,140.16,8.68
35,02-09-2011,"8,13,487",0,71,3.7,140.2,8.68
35,09-09-2011,"9,22,441",1,71,3.7,140.23,8.68
35,16-09-2011,"7,38,792",0,70,3.7,140.27,8.68
35,23-09-2011,"7,05,802",0,64,3.7,140.33,8.68
35,30-09-2011,"7,49,677",0,71,3.6,140.38,8.68
35,07-10-2011,"7,91,638",0,57,3.6,140.43,8.75
35,14-10-2011,"7,72,859",0,65,3.5,140.48,8.75
35,21-10-2011,"8,11,328",0,60,3.6,140.46,8.75
35,28-10-2011,"8,08,822",0,52,3.6,140.44,8.75
35,04-11-2011,"6,53,469",0,44,3.6,140.43,8.75
35,11-11-2011,"8,80,576",0,50,3.5,140.41,8.75
35,18-11-2011,"8,20,964",0,51,3.5,140.41,8.75
35,25-11-2011,"17,33,822",1,48,3.5,140.42,8.75
35,02-12-2011,"9,03,606",0,51,3.5,140.43,8.75
35,09-12-2011,"9,48,965",0,46,3.4,140.44,8.75
35,16-12-2011,"11,15,256",0,41,3.4,140.47,8.75
35,23-12-2011,"15,50,214",0,42,3.4,140.53,8.75
35,30-12-2011,"9,04,651",1,38,3.4,140.59,8.75
35,06-01-2012,"6,71,708",0,36,3.4,140.65,8.74
35,13-01-2012,"6,25,135",0,41,3.5,140.7,8.74
35,20-01-2012,"6,69,850",0,30,3.5,140.81,8.74
35,27-01-2012,"5,88,723",0,37,3.6,140.91,8.74
35,03-02-2012,"7,46,901",0,43,3.6,141.02,8.74
35,10-02-2012,"8,49,779",1,38,3.6,141.12,8.74
35,17-02-2012,"8,24,568",0,37,3.7,141.21,8.74
35,24-02-2012,"8,05,029",0,42,3.7,141.3,8.74
35,02-03-2012,"7,66,571",0,40,3.8,141.39,8.74
35,09-03-2012,"7,96,351",0,44,3.8,141.47,8.74
35,16-03-2012,"7,93,046",0,50,3.9,141.55,8.74
35,23-03-2012,"7,60,671",0,57,3.9,141.63,8.74
35,30-03-2012,"7,44,526",0,49,4,141.7,8.74
35,06-04-2012,"8,60,293",0,49,4,141.77,8.88
35,13-04-2012,"7,88,633",0,52,4,141.84,8.88
35,20-04-2012,"7,94,660",0,63,4,141.9,8.88
35,27-04-2012,"7,21,212",0,52,4,141.96,8.88
35,04-05-2012,"7,72,037",0,54,4,142.02,8.88
35,11-05-2012,"8,02,384",0,59,3.9,142.08,8.88
35,18-05-2012,"8,19,197",0,65,3.8,142.1,8.88
35,25-05-2012,"8,22,167",0,65,3.8,142.1,8.88
35,01-06-2012,"9,32,196",0,73,3.7,142.11,8.88
35,08-06-2012,"8,73,415",0,64,3.7,142.12,8.88
35,15-06-2012,"8,48,289",0,70,3.6,142.13,8.88
35,22-06-2012,"9,11,696",0,73,3.6,142.16,8.88
35,29-06-2012,"8,92,133",0,74,3.5,142.19,8.88
35,06-07-2012,"9,85,480",0,82,3.5,142.22,8.84
35,13-07-2012,"8,25,763",0,79,3.5,142.25,8.84
35,20-07-2012,"8,41,225",0,79,3.6,142.23,8.84
35,27-07-2012,"8,08,030",0,76,3.6,142.21,8.84
35,03-08-2012,"8,66,216",0,75,3.7,142.19,8.84
35,10-08-2012,"8,88,369",0,78,3.7,142.17,8.84
35,17-08-2012,"8,87,979",0,77,3.8,142.22,8.84
35,24-08-2012,"8,95,275",0,73,3.8,142.31,8.84
35,31-08-2012,"9,31,279",0,75,3.9,142.41,8.84
35,07-09-2012,"9,84,833",1,76,3.9,142.5,8.84
35,14-09-2012,"8,21,569",0,69,3.9,142.59,8.84
35,21-09-2012,"7,72,303",0,66,4,142.68,8.84
35,28-09-2012,"8,14,100",0,65,4,142.77,8.84
35,05-10-2012,"8,66,064",0,65,4,142.85,8.67
35,12-10-2012,"8,73,643",0,55,4,142.94,8.67
35,19-10-2012,"8,29,285",0,57,4,142.86,8.67
35,26-10-2012,"8,65,138",0,59,3.9,142.76,8.67
36,05-02-2010,"4,67,547",0,46,2.5,209.85,8.55
36,12-02-2010,"4,69,564",1,46,2.5,210,8.55
36,19-02-2010,"4,70,281",0,46,2.5,210.05,8.55
36,26-02-2010,"4,47,519",0,51,2.5,210.08,8.55
36,05-03-2010,"4,80,203",0,51,2.6,210.11,8.55
36,12-03-2010,"4,41,434",0,62,2.6,210.14,8.55
36,19-03-2010,"4,28,852",0,60,2.7,209.98,8.55
36,26-03-2010,"4,04,439",0,56,2.7,209.79,8.55
36,02-04-2010,"4,35,973",0,63,2.7,209.59,8.46
36,09-04-2010,"4,53,017",0,69,2.7,209.4,8.46
36,16-04-2010,"4,83,700",0,67,2.8,209.27,8.46
36,23-04-2010,"4,34,117",0,68,2.8,209.22,8.46
36,30-04-2010,"4,57,900",0,71,2.7,209.17,8.46
36,07-05-2010,"4,89,372",0,76,2.8,209.12,8.46
36,14-05-2010,"4,76,734",0,78,2.8,209.12,8.46
36,21-05-2010,"4,74,918",0,77,2.8,209.39,8.46
36,28-05-2010,"4,47,050",0,81,2.7,209.67,8.46
36,04-06-2010,"4,71,089",0,80,2.7,209.94,8.46
36,11-06-2010,"4,67,711",0,82,2.6,210.21,8.46
36,18-06-2010,"4,85,695",0,84,2.6,210.21,8.46
36,25-06-2010,"4,34,880",0,84,2.6,210.1,8.46
36,02-07-2010,"4,34,252",0,82,2.6,209.98,8.36
36,09-07-2010,"4,71,714",0,82,2.6,209.87,8.36
36,16-07-2010,"4,66,962",0,84,2.6,209.86,8.36
36,23-07-2010,"4,52,021",0,83,2.5,210,8.36
36,30-07-2010,"4,32,452",0,82,2.6,210.13,8.36
36,06-08-2010,"4,67,443",0,85,2.6,210.26,8.36
36,13-08-2010,"4,70,437",0,86,2.6,210.39,8.36
36,20-08-2010,"4,37,950",0,86,2.6,210.36,8.36
36,27-08-2010,"4,12,051",0,85,2.6,210.33,8.36
36,03-09-2010,"4,31,294",0,82,2.5,210.3,8.36
36,10-09-2010,"4,34,471",1,81,2.5,210.26,8.36
36,17-09-2010,"4,54,694",0,82,2.6,210.29,8.36
36,24-09-2010,"4,19,349",0,79,2.6,210.37,8.36
36,01-10-2010,"4,22,169",0,75,2.6,210.44,8.48
36,08-10-2010,"4,44,352",0,66,2.6,210.51,8.48
36,15-10-2010,"4,53,308",0,72,2.7,210.58,8.48
36,22-10-2010,"4,24,956",0,72,2.7,210.63,8.48
36,29-10-2010,"3,92,654",0,76,2.7,210.67,8.48
36,05-11-2010,"4,05,860",0,63,2.7,210.72,8.48
36,12-11-2010,"4,25,805",0,62,2.7,210.77,8.48
36,19-11-2010,"4,11,616",0,57,2.7,210.65,8.48
36,26-11-2010,"4,08,891",1,68,2.7,210.52,8.48
36,03-12-2010,"3,60,266",0,54,2.7,210.38,8.48
36,10-12-2010,"4,04,545",0,52,2.8,210.24,8.48
36,17-12-2010,"4,10,215",0,57,2.9,210.18,8.48
36,24-12-2010,"4,22,094",0,59,2.9,210.18,8.48
36,31-12-2010,"3,59,311",1,53,2.9,210.18,8.48
36,07-01-2011,"3,84,660",0,54,2.9,210.18,8.4
36,14-01-2011,"4,10,498",0,43,3,210.24,8.4
36,21-01-2011,"3,99,191",0,51,3,210.6,8.4
36,28-01-2011,"3,72,174",0,49,3,210.97,8.4
36,04-02-2011,"4,17,522",0,47,3,211.33,8.4
36,11-02-2011,"4,01,501",1,41,3,211.7,8.4
36,18-02-2011,"4,27,175",0,57,3,212.01,8.4
36,25-02-2011,"3,80,279",0,68,3.1,212.29,8.4
36,04-03-2011,"4,02,580",0,65,3.3,212.58,8.4
36,11-03-2011,"4,07,507",0,59,3.4,212.86,8.4
36,18-03-2011,"4,31,412",0,65,3.5,213.11,8.4
36,25-03-2011,"3,90,732",0,71,3.5,213.34,8.4
36,01-04-2011,"3,85,672",0,67,3.5,213.58,8.3
36,08-04-2011,"4,28,728",0,69,3.6,213.81,8.3
36,15-04-2011,"4,14,987",0,73,3.8,214.03,8.3
36,22-04-2011,"3,74,575",0,75,3.8,214.19,8.3
36,29-04-2011,"3,40,709",0,76,3.8,214.36,8.3
36,06-05-2011,"3,93,401",0,70,3.9,214.52,8.3
36,13-05-2011,"3,95,317",0,77,3.9,214.69,8.3
36,20-05-2011,"3,76,183",0,73,3.9,214.47,8.3
36,27-05-2011,"3,48,655",0,81,3.8,214.24,8.3
36,03-06-2011,"3,73,704",0,83,3.7,214.02,8.3
36,10-06-2011,"3,74,182",0,82,3.6,213.79,8.3
36,17-06-2011,"3,94,645",0,84,3.6,213.75,8.3
36,24-06-2011,"3,60,010",0,84,3.6,213.84,8.3
36,01-07-2011,"3,54,271",0,85,3.5,213.93,8.18
36,08-07-2011,"3,77,465",0,85,3.4,214.02,8.18
36,15-07-2011,"3,85,631",0,86,3.6,214.11,8.18
36,22-07-2011,"3,61,311",0,83,3.6,214.17,8.18
36,29-07-2011,"3,54,361",0,85,3.7,214.23,8.18
36,05-08-2011,"3,81,018",0,87,3.7,214.3,8.18
36,12-08-2011,"3,80,189",0,88,3.6,214.36,8.18
36,19-08-2011,"3,73,268",0,87,3.5,214.42,8.18
36,26-08-2011,"3,44,964",0,86,3.5,214.49,8.18
36,02-09-2011,"3,50,276",0,88,3.5,214.55,8.18
36,09-09-2011,"3,52,961",1,78,3.5,214.62,8.18
36,16-09-2011,"3,43,108",0,82,3.5,214.79,8.18
36,23-09-2011,"3,22,405",0,78,3.4,215.12,8.18
36,30-09-2011,"3,14,910",0,82,3.3,215.45,8.18
36,07-10-2011,"3,46,138",0,71,3.3,215.78,7.72
36,14-10-2011,"3,42,077",0,74,3.2,216.09,7.72
36,21-10-2011,"3,28,633",0,68,3.3,216.25,7.72
36,28-10-2011,"3,06,194",0,71,3.3,216.41,7.72
36,04-11-2011,"3,13,387",0,59,3.3,216.56,7.72
36,11-11-2011,"3,28,499",0,64,3.3,216.72,7.72
36,18-11-2011,"3,32,902",0,66,3.3,216.94,7.72
36,25-11-2011,"3,32,812",1,66,3.2,217.18,7.72
36,02-12-2011,"2,93,351",0,54,3.2,217.42,7.72
36,09-12-2011,"3,12,298",0,51,3.1,217.66,7.72
36,16-12-2011,"3,41,504",0,58,3.1,217.88,7.72
36,23-12-2011,"3,25,262",0,55,3.1,218.05,7.72
36,30-12-2011,"2,87,425",1,48,3.1,218.23,7.72
36,06-01-2012,"3,29,468",0,57,3.1,218.41,7.24
36,13-01-2012,"3,25,976",0,56,3.3,218.58,7.24
36,20-01-2012,"3,30,927",0,59,3.3,218.68,7.24
36,27-01-2012,"3,01,445",0,63,3.3,218.77,7.24
36,03-02-2012,"3,10,983",0,61,3.4,218.86,7.24
36,10-02-2012,"3,35,742",1,54,3.5,218.96,7.24
36,17-02-2012,"3,26,317",0,54,3.5,219.11,7.24
36,24-02-2012,"3,13,270",0,62,3.6,219.32,7.24
36,02-03-2012,"3,15,397",0,65,3.6,219.53,7.24
36,09-03-2012,"3,18,675",0,63,3.6,219.74,7.24
36,16-03-2012,"3,35,346",0,67,3.8,219.9,7.24
36,23-03-2012,"3,17,873",0,69,3.8,219.97,7.24
36,30-03-2012,"3,04,145",0,70,3.9,220.05,7.24
36,06-04-2012,"3,31,026",0,74,3.9,220.12,6.99
36,13-04-2012,"3,39,408",0,73,3.9,220.2,6.99
36,20-04-2012,"3,23,915",0,71,3.9,220.25,6.99
36,27-04-2012,"3,08,390",0,70,3.9,220.3,6.99
36,04-05-2012,"3,12,468",0,77,3.8,220.35,6.99
36,11-05-2012,"3,30,518",0,77,3.8,220.41,6.99
36,18-05-2012,"3,24,801",0,74,3.7,220.43,6.99
36,25-05-2012,"3,06,098",0,79,3.6,220.43,6.99
36,01-06-2012,"3,06,006",0,81,3.6,220.43,6.99
36,08-06-2012,"3,38,273",0,82,3.5,220.44,6.99
36,15-06-2012,"3,33,147",0,82,3.4,220.45,6.99
36,22-06-2012,"3,06,411",0,80,3.4,220.49,6.99
36,29-06-2012,"2,91,530",0,87,3.3,220.53,6.99
36,06-07-2012,"3,06,579",0,82,3.2,220.57,6.62
36,13-07-2012,"2,98,337",0,78,3.2,220.61,6.62
36,20-07-2012,"3,03,290",0,82,3.3,220.61,6.62
36,27-07-2012,"2,79,643",0,84,3.4,220.62,6.62
36,03-08-2012,"3,04,990",0,86,3.4,220.63,6.62
36,10-08-2012,"2,98,948",0,84,3.5,220.64,6.62
36,17-08-2012,"3,14,607",0,86,3.6,220.72,6.62
36,24-08-2012,"2,82,546",0,81,3.6,220.85,6.62
36,31-08-2012,"2,82,647",0,85,3.6,220.99,6.62
36,07-09-2012,"2,93,729",1,84,3.7,221.12,6.62
36,14-09-2012,"3,01,894",0,78,3.7,221.26,6.62
36,21-09-2012,"2,93,804",0,76,3.7,221.46,6.62
36,28-09-2012,"2,70,678",0,79,3.7,221.66,6.62
36,05-10-2012,"2,77,138",0,74,3.6,221.85,6.23
36,12-10-2012,"3,00,237",0,71,3.6,222.05,6.23
36,19-10-2012,"2,87,360",0,74,3.6,222.1,6.23
36,26-10-2012,"2,72,489",0,74,3.5,222.11,6.23
37,05-02-2010,"5,36,007",0,46,2.6,209.85,8.55
37,12-02-2010,"5,29,853",1,46,2.5,210,8.55
37,19-02-2010,"5,10,383",0,46,2.5,210.05,8.55
37,26-02-2010,"5,13,616",0,51,2.6,210.08,8.55
37,05-03-2010,"5,19,256",0,51,2.6,210.11,8.55
37,12-03-2010,"5,13,015",0,62,2.7,210.14,8.55
37,19-03-2010,"4,60,021",0,60,2.7,209.98,8.55
37,26-03-2010,"5,15,778",0,56,2.7,209.79,8.55
37,02-04-2010,"5,40,190",0,63,2.7,209.59,8.46
37,09-04-2010,"5,13,328",0,69,2.8,209.4,8.46
37,16-04-2010,"5,24,545",0,67,2.8,209.27,8.46
37,23-04-2010,"5,27,020",0,68,2.8,209.22,8.46
37,30-04-2010,"5,17,851",0,71,2.8,209.17,8.46
37,07-05-2010,"5,43,235",0,76,2.8,209.12,8.46
37,14-05-2010,"5,05,196",0,78,2.9,209.12,8.46
37,21-05-2010,"5,10,495",0,77,2.8,209.39,8.46
37,28-05-2010,"5,32,241",0,81,2.8,209.67,8.46
37,04-06-2010,"4,79,195",0,80,2.7,209.94,8.46
37,11-06-2010,"4,81,915",0,82,2.7,210.21,8.46
37,18-06-2010,"5,05,762",0,84,2.6,210.21,8.46
37,25-06-2010,"4,85,419",0,84,2.7,210.1,8.46
37,02-07-2010,"4,98,293",0,82,2.7,209.98,8.36
37,09-07-2010,"5,02,456",0,82,2.6,209.87,8.36
37,16-07-2010,"4,85,150",0,84,2.6,209.86,8.36
37,23-07-2010,"4,91,998",0,83,2.6,210,8.36
37,30-07-2010,"4,87,913",0,82,2.6,210.13,8.36
37,06-08-2010,"5,08,577",0,85,2.6,210.26,8.36
37,13-08-2010,"4,91,816",0,86,2.7,210.39,8.36
37,20-08-2010,"4,86,931",0,86,2.7,210.36,8.36
37,27-08-2010,"5,12,157",0,85,2.6,210.33,8.36
